锦南花苑,3室2厅,136.17平,高区/18层,朝南北,760,单价55812元/平,|距离6号线蓝村路站421米|满五|有钥匙|
浦东世纪花园（公寓）,3室2厅,180.56平,中区/23层,朝南北,1800,单价99689元/平,|距离2号线世纪公园站527米|满五|有钥匙|
大华锦绣华城（十一街区）,2室2厅,108.04平,中区/19层,朝南北,820,单价75897元/平,|距离7号线锦绣路站795米|满五|有钥匙|
培花久远公寓,2室2厅,97.86平,低区/16层,朝南,588,单价60085元/平,|距离16号线龙阳路站840米|满五|有钥匙|
三林新村（永泰路468弄）,1室1厅,58.75平,高区/18层,朝南,345,单价58723元/平,|距离11号线三林站625米|满五|有钥匙|
洋泾花园城,1室2厅,77.05平,中区/6层,朝南,535,单价69435元/平,|距离6号线北洋泾路站853米|满五|有钥匙|
东方丽景,3室2厅,117.09平,低区/13层,朝南北,720,单价61491元/平,|距离12号线巨峰路站240米|满五|有钥匙|
南杨花园,2室2厅,81.32平,高区/6层,朝南,486,单价59763元/平,|距离7号线芳华路站372米|满五|有钥匙|
乔顿花园,3室2厅,116.87平,低区/6层,朝南北,960,单价82142元/平,|距离6号线上海儿童医学中心站514米|满五|有钥匙|
金杨新村九街坊,3室1厅,74.0平,低区/6层,朝南北,410,单价55405元/平,|距离6号线金桥路站386米|满五|有钥匙|
大华锦绣华城（一街区）,3室2厅,102.45平,高区/18层,朝南北,690,单价67349元/平,|距离7号线杨高南路站364米|满五|有钥匙|
桃林小区,3室2厅,117.79平,高区/11层,朝南北,1030,单价87443元/平,|距离9号线杨高中路站471米|满五|有钥匙|
东园三村,3室2厅,102.36平,高区/26层,朝东南,700,单价68386元/平,|距离9号线商城路站186米|满五|有钥匙|
和憬家园,4室2厅,191.0平,中区/14层,朝南北,730,单价38219元/平,|距离2号线华夏东路站622米|满五|有钥匙|
东方城市花园（二期）,3室2厅,142.41平,中区/14层,朝南北,1060,单价74432元/平,|距离6号线上海儿童医学中心站551米|满五|有钥匙|
双桥小区,3室1厅,89.96平,高区/6层,朝南北,540,单价60026元/平,|距离6号线东靖路站837米|满五|有钥匙|
名门河滨花园,1室2厅,64.64平,低区/21层,朝南,505,单价78125元/平,|距离6号线北洋泾路站601米|满五|有钥匙|
上南花城,3室2厅,117.14平,高区/6层,未知,850,单价72562元/平,|距离8号线耀华路站496米|满五|有钥匙|
恒大翰城瀚林苑,3室2厅,130.16平,中区/11层,朝南北,838,单价64382元/平,|距离6号线上南路站409米|满五|有钥匙|
桃园公寓（川沙）,3室2厅,128.02平,中区/6层,朝南北,435,单价33979元/平,|距离2号线川沙站426米|满五|有钥匙|
四季全景台,1室2厅,70.76平,中区/20层,未知,780,单价110231元/平,|距离2号线世纪公园站275米|满五|有钥匙|
日月豪庭（公寓）,3室2厅,125.9平,低区/10层,朝南北,685,单价54408元/平,|距离11号线浦三路站681米|满五|有钥匙|
建中路126弄,2室1厅,76.0平,高区/6层,朝南,385,单价50657元/平,|距离2号线广兰路站971米|满五|有钥匙|
梅园一街坊,1室1厅,37.78平,高区/6层,未知,360,单价95288元/平,|距离4号线浦东大道站254米|满五|有钥匙|
德州五村,1室1厅,40.37平,高区/6层,未知,255,单价63165元/平,|距离8号线成山路站531米|满五|有钥匙|
云台一小区,1室1厅,41.36平,高区/6层,未知,270,单价65280元/平,|距离6号线东明路站426米|满五|有钥匙|
吉宝汇锦城（一期）,4室2厅,182.54平,中区/5层,朝南北,520,单价28486元/平,|满二|有钥匙|
御沁园（别墅）,4室2厅,205.86平,地上3层,(进门)南,1350,单价65578元/平,|满二|有钥匙|
妙栏小区,1室1厅,56.9平,低区/6层,朝南北,250,单价43936元/平,|距离2号线川沙站661米|满五|
由由二村,2室1厅,67.9平,高区/6层,朝南,385,单价56701元/平,|距离7号线杨高南路站587米|满五|
临沂八村,1室1厅,36.48平,高区/6层,未知,215,单价58936元/平,|距离6号线临沂新村站476米|满五|有钥匙|
金桥路530弄,1室1厅,44.29平,中区/6层,朝南,400,单价90313元/平,|距离6号线金桥路站885米|满五|有钥匙|
江临天下,3室2厅,135.43平,中区/35层,朝东南,1280,单价94513元/平,|距离9号线商城路站628米|满二|
潍坊三村,1室1厅,44.77平,中区/5层,朝南,320,单价71476元/平,|距离9号线商城路站848米|满二|有钥匙|
潍坊路150号,1室0厅,37.88平,高区/6层,未知,410,单价108236元/平,|距离2号线世纪大道站403米|满二|有钥匙|
仁恒滨江园,4室2厅,187.06平,低区/17层,朝南北,1950,单价104244元/平,|距离2号线东昌路站818米|满二|有钥匙|
梅园三村,1室1厅,36.17平,高区/5层,朝南,359,单价99253元/平,|距离4号线浦东大道站254米|满二|有钥匙|
培花久远公寓,1室1厅,50.61平,中区/7层,朝南,330,单价65204元/平,|距离16号线龙阳路站840米|满二|有钥匙|
毕加索小镇（二期）（公寓）,2室2厅,89.54平,中区/13层,朝南,580,单价64775元/平,|距离2号线唐镇站810米|满二|有钥匙|
泉东（二）小区,2室1厅,50.47平,中区/6层,朝南,520,单价103031元/平,|距离9号线商城路站639米|满二|有钥匙|
地杰国际城（D街坊）,1室1厅,56.1平,中区/27层,朝南北,320,单价57040元/平,|距离11号线御桥站475米|满二|有钥匙|
思浦小区,1室1厅,36.64平,中区/6层,朝南,230,单价62772元/平,|距离8号线杨思站98米|满二|有钥匙|
绿洲康城亲水湾（中央区）,2室2厅,80.0平,高区/23层,朝南,398,单价49750元/平,|距离16号线罗山路站863米|满二|有钥匙|
崮山小区二街坊,2室1厅,61.33平,高区/6层,朝南北,545,单价88863元/平,|距离6号线德平路站537米|满二|有钥匙|
碧云新天地（三期）,3室2厅,129.68平,中区/11层,朝南北,1060,单价81739元/平,|距离6号线博兴路站636米|满二|有钥匙|
德州二村,1室1厅,38.12平,高区/5层,朝南,220,单价57712元/平,|距离8号线成山路站417米|满二|有钥匙|
临沂六村,1室1厅,37.2平,高区/6层,朝南,200,单价53763元/平,|距离6号线临沂新村站468米|满二|有钥匙|
绿城玉兰花园（二期）,3室2厅,90.11平,中区/15层,朝南,820,单价90999元/平,|距离2号线唐镇站564米|满二|有钥匙|
巨东小区,2室1厅,55.54平,中区/6层,朝南,525,单价94526元/平,|距离6号线北洋泾路站389米|满二|有钥匙|
金桥新村四街坊（博兴路986弄）,1室1厅,41.66平,中区/6层,朝南,290,单价69611元/平,|距离6号线博兴路站372米|满二|有钥匙|
御桥花园,1室2厅,63.71平,高区/14层,朝西南,325,单价51012元/平,|距离11号线御桥站292米|满二|有钥匙|
由由一村,2室1厅,62.45平,高区/6层,朝南,357,单价57165元/平,|距离7号线杨高南路站914米|满二|有钥匙|
六里二村,2室1厅,66.13平,中区/7层,朝南,395,单价59730元/平,|距离7号线杨高南路站623米|满二|有钥匙|
临沂六村,1室1厅,38.86平,高区/6层,朝南,225,单价57900元/平,|距离6号线临沂新村站468米|满二|有钥匙|
新塘桥生活广场,4室2厅,191.63平,中区/22层,朝南北,1500,单价78275元/平,|距离4号线塘桥站102米|满二|有钥匙|
三林新村（永泰路258弄）,1室1厅,52.0平,低区/18层,朝南,305,单价58653元/平,|距离11号线三林站963米|满二|有钥匙|
盛大金磐,3室2厅,301.68平,低区/47层,朝南北,3022,单价100172元/平,|距离2号线陆家嘴站709米|满二|有钥匙|
八方大厦,3室2厅,155.66平,高区/26层,朝南北,890,单价57175元/平,|距离6号线源深体育中心站435米|满二|有钥匙|
未来域,2室2厅,79.98平,高区/3层,朝南北,510,单价63765元/平,|距离11号线浦三路站480米|满二|有钥匙|
潍坊八村,1室1厅,28.18平,低区/6层,朝南,290,单价102909元/平,|距离4号线浦电路站705米|满二|有钥匙|
浦三小区,2室1厅,76.0平,中区/6层,朝南北,412,单价54210元/平,|距离6号线博兴路站379米|满二|有钥匙|
云台二小区,1室1厅,44.99平,低区/6层,朝南,290,单价64458元/平,|距离6号线东明路站494米|满二|有钥匙|
香榭丽花园,3室2厅,161.4平,中区/20层,朝南北,1350,单价83643元/平,|距离4号线浦电路站582米|满二|有钥匙|
凌兆新村（凌兆路711弄）,2室1厅,60.0平,高区/6层,朝南北,350,单价58333元/平,|距离8号线凌兆新村站399米|满二|有钥匙|
梅园二街坊,2室1厅,54.46平,高区/6层,朝南,535,单价98237元/平,|距离4号线浦东大道站602米|满二|有钥匙|
临沂六村,1室1厅,37.04平,中区/6层,朝南,215,单价58045元/平,|距离6号线临沂新村站468米|满二|有钥匙|
金杨新村五街坊,1室1厅,46.67平,低区/6层,朝南,275,单价58924元/平,|距离6号线云山路站724米|满二|有钥匙|
荷一小区,2室1厅,74.0平,中区/6层,朝南,390,单价52702元/平,|距离6号线五莲路站583米|满二|有钥匙|
金地未未来,1室1厅,54.38平,高区/15层,朝南,425,单价78153元/平,|距离6号线五洲大道站477米|满二|有钥匙|
临沂六村,1室1厅,35.0平,高区/6层,朝南,211,单价60285元/平,|距离6号线临沂新村站468米|满二|有钥匙|诚意业主|
三林苑,1室1厅,56.86平,低区/6层,朝南,330,单价58037元/平,|距离11号线三林东站263米|满二|有钥匙|
凌高小区,2室1厅,86.22平,低区/24层,朝东南,520,单价60310元/平,|距离6号线北洋泾路站848米|满二|有钥匙|
陈家门小区,1室1厅,48.29平,高区/6层,朝南,375,单价77655元/平,|距离4号线浦东大道站494米|满二|有钥匙|
德州一村,2室0厅,53.0平,高区/6层,朝南,325,单价61320元/平,|距离8号线成山路站177米|满二|有钥匙|
金杨新村十街坊,1室1厅,37.6平,低区/6层,朝南,225,单价59840元/平,|距离6号线金桥路站685米|满二|有钥匙|
大华锦绣华城（一街区）,2室1厅,73.7平,低区/6层,未知,540,单价73270元/平,|距离7号线杨高南路站364米|满二|有钥匙|
翠竹苑,3室1厅,79.85平,高区/6层,朝南,435,单价54477元/平,|距离11号线三林东站624米|满二|有钥匙|
城南路368弄,2室1厅,39.19平,高区/5层,朝南,193,单价49247元/平,|距离2号线川沙站700米|满二|有钥匙|
金泽苑,2室1厅,77.56平,高区/6层,未知,490,单价63176元/平,|满五|有钥匙|
昌七小区,1室1厅,44.97平,高区/6层,朝南,242,单价53813元/平,|距离6号线东明路站542米|满二|有钥匙|
恒大小区,2室1厅,63.72平,低区/6层,朝南,380,单价59635元/平,|距离6号线东明路站296米|满二|有钥匙|
青厦小区,2室1厅,64.7平,高区/6层,朝南,252,单价38948元/平,|距离2号线华夏东路站674米|满二|有钥匙|
张江汤臣豪园（四期）,2室2厅,90.4平,低区/14层,朝南,750,单价82964元/平,|距离2号线张江高科站603米|满二|有钥匙|
毕加索小镇（二期）（公寓）,2室2厅,90.07平,低区/11层,朝南,560,单价62173元/平,|距离2号线唐镇站810米|满二|有钥匙|
由由四村,2室1厅,51.8平,低区/6层,朝南北,290,单价55984元/平,|距离7号线锦绣路站558米|满二|有钥匙|
金桥新村四街坊（长岛路1203弄）,1室1厅,50.4平,高区/6层,朝南,295,单价58531元/平,|距离6号线博兴路站636米|满二|有钥匙|
证大家园（公寓）,2室2厅,88.4平,低区/6层,朝南北,640,单价72398元/平,|距离12号线杨高北路站630米|满二|有钥匙|
爱法新城,3室2厅,133.04平,中区/11层,朝南,830,单价62387元/平,|距离12号线巨峰路站479米|满二|有钥匙|
桃林一小区,2室1厅,60.76平,低区/6层,朝南北,635,单价104509元/平,|距离9号线杨高中路站514米|满二|有钥匙|
牡丹小区（浦东）,1室1厅,41.05平,高区/6层,朝南,360,单价87697元/平,|距离2号线世纪公园站562米|满二|有钥匙|
地杰国际城（D街坊）,2室2厅,80.96平,低区/18层,朝南,435,单价53730元/平,|距离11号线御桥站475米|满二|有钥匙|
妙境一村,2室1厅,76.65平,中区/6层,朝南,350,单价45662元/平,|距离2号线川沙站205米|满二|有钥匙|
顺馨佳园,2室2厅,87.0平,低区/6层,朝南,390,单价44827元/平,|距离2号线华夏东路站670米|满二|有钥匙|
东源名都,1室1厅,55.61平,中区/16层,朝南,325,单价58442元/平,|距离12号线金京路站412米|满二|有钥匙|
绿洲康城亲水湾（东区）,1室2厅,68.3平,中区/10层,朝南,365,单价53440元/平,|距离11号线罗山路站863米|满二|有钥匙|
日月光水岸花园（公寓）,3室2厅,141.18平,中区/13层,朝南北,950,单价67289元/平,|距离2号线广兰路站471米|满二|有钥匙|
栖山路140弄,2室1厅,58.81平,中区/7层,朝南,423,单价71926元/平,|距离6号线民生路站809米|满二|有钥匙|
金光小区,1室1厅,48.68平,高区/6层,朝南北,310,单价63681元/平,|距离11号线三林站267米|满二|有钥匙|
瑞达苑,2室1厅,84.0平,高区/6层,朝南,598,单价71190元/平,|距离2号线世纪公园站866米|满二|有钥匙|
博三小区,2室1厅,64.22平,高区/6层,朝南,345,单价53721元/平,|距离6号线博兴路站239米|满二|有钥匙|
荷三小区,2室1厅,67.39平,高区/6层,朝南,355,单价52678元/平,|距离6号线博兴路站772米|满二|有钥匙|
新世纪花苑（二期）（浦东）,1室1厅,50.85平,中区/7层,朝南,298,单价58603元/平,|距离7号线长清路站281米|满二|有钥匙|
绿洲康城亲水湾（中央区）,2室2厅,92.55平,低区/14层,朝南北,498,单价53808元/平,|距离16号线罗山路站863米|满二|有钥匙|
世茂滨江花园,3室2厅,206.06平,中区/61层,朝西南,1850,单价89779元/平,|距离9号线商城路站997米|满二|有钥匙|
天虹苑,3室2厅,130.02平,低区/18层,朝南,870,单价66912元/平,|距离6号线德平路站432米|满二|有钥匙|
临沂六村,1室1厅,40.23平,高区/6层,朝南,215,单价53442元/平,|距离6号线临沂新村站468米|满二|有钥匙|
浦发御园,2室2厅,78.13平,中区/12层,朝南北,580,单价74235元/平,|距离11号线浦三路站602米|满二|有钥匙|
民康苑,2室2厅,78.12平,高区/6层,朝南北,440,单价56323元/平,|距离11号线御桥站389米|满二|有钥匙|
东园二村,1室1厅,48.0平,高区/7层,朝南北,388,单价80833元/平,|距离2号线东昌路站414米|满二|有钥匙|
潍坊五村,1室1厅,36.09平,高区/6层,朝南,275,单价76198元/平,|距离4号线浦电路站817米|满二|有钥匙|
港城新苑,1室1厅,62.68平,低区/11层,朝南,275,单价43873元/平,|距离6号线港城路站583米|满二|有钥匙|
齐八小区,2室2厅,78.29平,高区/6层,朝南北,480,单价61310元/平,|距离6号线高科西路站706米|满二|有钥匙|
新润花苑,3室2厅,138.29平,中区/5层,朝南,500,单价36155元/平,|距离2号线华夏东路站858米|满二|有钥匙|
潍坊八村,1室1厅,40.72平,高区/6层,朝南北,295,单价72445元/平,|距离4号线浦电路站705米|满二|有钥匙|
金杨七街坊,1室1厅,49.59平,中区/6层,朝南,280,单价56462元/平,|距离6号线云山路站708米|满二|有钥匙|
浦江东旭公寓,3室2厅,100.51平,低区/18层,未知,490,单价48751元/平,|距离6号线东靖路站413米|满二|有钥匙|
毕加索小镇（一期）（公寓）,2室2厅,93.43平,高区/8层,朝南北,590,单价63148元/平,|距离2号线唐镇站859米|满二|有钥匙|
凌兆新村（上浦路201弄）,1室1厅,60.76平,低区/6层,朝南北,295,单价48551元/平,|距离6号线灵岩南路站404米|满二|有钥匙|
翠竹苑,2室1厅,63.0平,低区/6层,朝南北,358,单价56825元/平,|距离11号线三林东站624米|满二|有钥匙|
张江汤臣豪园（二期）,3室2厅,138.3平,高区/16层,朝南北,1150,单价83152元/平,|距离2号线金科路站510米|满二|有钥匙|
凌高小区,2室2厅,91.39平,低区/24层,朝东南,548,单价59962元/平,|距离6号线北洋泾路站848米|满二|有钥匙|
云台路86号,2室1厅,75.3平,低区/16层,朝南,450,单价59760元/平,|距离7号线云台路站66米|满二|有钥匙|
妙栏小区,2室1厅,73.39平,高区/6层,朝南北,295,单价40196元/平,|距离2号线川沙站661米|满二|有钥匙|
临沂七村,1室1厅,39.44平,高区/6层,朝南,225,单价57048元/平,|距离6号线临沂新村站353米|满二|有钥匙|
绿洲康城亲水湾（中央区）,1室1厅,61.92平,中区/22层,朝南,365,单价58947元/平,|距离16号线罗山路站863米|满二|有钥匙|
绿洲康城亲水湾（中央区）,3室2厅,129.69平,中区/22层,朝南,730,单价56288元/平,|距离16号线罗山路站863米|满二|有钥匙|
东陆新村五街坊,2室1厅,77.85平,高区/6层,朝南,480,单价61657元/平,|距离12号线巨峰路站462米|满二|有钥匙|
毕加索小镇（一期）（别墅）,4室3厅,342.77平,地上3层,(进门)南,1500,单价43761元/平,|距离2号线唐镇站601米|满二|有钥匙|
金杨新村九街坊,3室1厅,73.54平,中区/6层,未知,440,单价59831元/平,|距离6号线金桥路站386米|有钥匙|
青厦小区,2室1厅,57.74平,高区/6层,朝南北,242,单价41912元/平,|距离2号线华夏东路站674米|满五|
学前一村,2室1厅,53.71平,低区/6层,朝南,230,单价42822元/平,|距离6号线外高桥保税区北站249米|满五|
黄山始信苑,2室1厅,83.19平,中区/6层,朝南北,650,单价78134元/平,|距离6号线云山路站484米|满五|
妙境一村,2室1厅,76.65平,高区/6层,未知,340,单价44357元/平,|距离2号线川沙站205米|满五|
毕加索小镇（二期）（公寓）,3室2厅,88.95平,低区/11层,朝南北,510,单价57335元/平,|距离2号线唐镇站810米|满五|
博一小区,2室1厅,71.0平,中区/6层,未知,385,单价54225元/平,|距离6号线博兴路站433米|满二|有钥匙|
幸福小镇（公寓）,2室2厅,98.0平,中区/6层,未知,530,单价54081元/平,|满五|有钥匙|
上海滩花园洋房,3室2厅,197.38平,中区/5层,朝南北,1900,单价96261元/平,|距离6号线源深体育中心站709米|满五|
南杨小区（长清路）,2室1厅,65.58平,低区/6层,朝南北,380,单价57944元/平,|距离8号线杨思站228米|满五|
阳光三村,2室1厅,51.18平,中区/6层,朝南,320,单价62524元/平,|距离6号线北洋泾路站862米|满五|
东明新村,2室1厅,46.18平,低区/6层,朝南,325,单价70376元/平,|距离4号线塘桥站896米|满五|
云台路86号,3室1厅,102.15平,中区/16层,朝南,608,单价59520元/平,|距离7号线云台路站66米|满五|有钥匙|
珠光苑,2室2厅,114.61平,低区/6层,未知,550,单价47988元/平,|距离2号线华夏东路站394米|满五|有钥匙|
羽北小区,2室2厅,67.22平,中区/6层,朝南,630,单价93722元/平,|距离6号线民生路站346米|满五|有钥匙|
通联苑,2室2厅,89.9平,低区/6层,朝南北,650,单价72302元/平,|距离6号线德平路站590米|满五|有钥匙|
梅园四街坊,2室1厅,54.0平,低区/6层,朝南,540,单价100000元/平,|距离2号线世纪大道站384米|满五|有钥匙|
东城花苑一村,2室2厅,94.34平,低区/6层,朝南北,295,单价31269元/平,|距离16号线惠南站542米|满五|有钥匙|
上南六村,1室0厅,37.0平,中区/6层,朝南,230,单价62162元/平,|距离7号线云台路站419米|满五|有钥匙|
临沂二村,1室1厅,37.28平,中区/6层,朝南,225,单价60354元/平,|距离6号线临沂新村站638米|满五|有钥匙|
上南一村,2室0厅,48.33平,低区/6层,朝南,320,单价66211元/平,|距离8号线耀华路站270米|满五|有钥匙|
上泰花苑,2室2厅,78.11平,中区/6层,朝南北,490,单价62732元/平,|距离6号线德平路站227米|满五|有钥匙|
济阳三村,3室1厅,70.3平,高区/6层,朝南北,425,单价60455元/平,|距离7号线长清路站821米|满五|有钥匙|
东方名筑,3室2厅,118.0平,中区/11层,未知,935,单价79237元/平,|距离6号线上海儿童医学中心站581米|满五|有钥匙|
金桥新村四街坊（博兴路986弄）,2室1厅,55.97平,高区/6层,朝东南,342,单价61104元/平,|距离6号线博兴路站372米|满五|有钥匙|
申江豪城,2室2厅,104.66平,中区/11层,朝南北,760,单价72616元/平,|距离8号线杨思站690米|满五|有钥匙|
东二小区,2室1厅,61.32平,高区/6层,朝南北,330,单价53816元/平,|距离6号线五莲路站846米|满五|有钥匙|
碧云新天地（一期）,5室2厅,164.34平,中区/4层,朝南北,1300,单价79104元/平,|距离6号线博兴路站611米|满五|有钥匙|
梅园五街坊,2室1厅,54.52平,低区/6层,未知,600,单价110051元/平,|距离2号线世纪大道站384米|满五|有钥匙|
上钢十村,2室0厅,46.2平,高区/6层,朝南北,300,单价64935元/平,|距离7号线长清路站408米|满五|有钥匙|
新领地,1室1厅,62.5平,中区/29层,朝北,320,单价51200元/平,|距离16号线龙阳路站664米|满五|有钥匙|
三林世博家园（大道站路94弄）,1室1厅,61.09平,低区/11层,朝南,330,单价54018元/平,|距离11号线浦三路站895米|满五|有钥匙|
爵仕悦,2室2厅,91.0平,中区/18层,朝南,750,单价82417元/平,|距离6号线东明路站527米|满五|有钥匙|
上南二村,1室0厅,29.91平,高区/6层,朝南,220,单价73553元/平,|距离8号线耀华路站204米|满五|有钥匙|
东沟二村,2室1厅,51.78平,低区/6层,朝南北,269,单价51950元/平,|距离12号线东陆路站887米|满五|有钥匙|
上南六村,1室0厅,28.7平,高区/6层,朝南,205,单价71428元/平,|距离7号线云台路站419米|满五|有钥匙|
东昌大楼,2室1厅,74.6平,中区/16层,朝南北,500,单价67024元/平,|距离2号线东昌路站185米|满五|有钥匙|
梅花新村（花木）,2室1厅,72.16平,低区/6层,朝南北,550,单价76219元/平,|距离2号线世纪公园站839米|满五|有钥匙|
和龙新苑,2室2厅,91.36平,中区/6层,朝南北,450,单价49255元/平,|距离6号线港城路站851米|满五|有钥匙|
学前一村,2室1厅,68.93平,低区/6层,朝南,298,单价43232元/平,|距离6号线外高桥保税区北站249米|满五|有钥匙|
浦发绿城,2室1厅,80.0平,高区/6层,朝南北,410,单价51250元/平,|距离11号线浦三路站319米|满五|有钥匙|
东园二村,1室0厅,33.4平,高区/6层,朝西,320,单价95808元/平,|距离2号线东昌路站414米|满五|有钥匙|
住友名人花园,3室2厅,121.38平,高区/6层,朝南北,859,单价70769元/平,|距离6号线德平路站429米|满五|有钥匙|
川环南路408弄,2室1厅,77.76平,中区/6层,朝南,295,单价37937元/平,|距离2号线川沙站714米|满五|有钥匙|
德州三村,1室1厅,35.0平,低区/6层,朝南,212,单价60571元/平,|距离7号线长清路站673米|满五|有钥匙|
上钢十村,1室1厅,35.4平,高区/6层,朝南,208,单价58757元/平,|距离7号线长清路站408米|满五|有钥匙|
川沙路5245弄,3室1厅,88.6平,低区/6层,朝南北,360,单价40632元/平,|距离2号线川沙站239米|满五|有钥匙|
东沟六村,2室1厅,55.14平,高区/6层,朝南北,260,单价47152元/平,|距离12号线东陆路站779米|满五|有钥匙|
连城苑,3室2厅,124.46平,低区/6层,朝南北,880,单价70705元/平,|距离6号线博兴路站410米|满五|有钥匙|
海上国际花园（一期）,3室2厅,187.09平,低区/11层,朝南北,1280,单价68416元/平,|距离7号线锦绣路站871米|满五|有钥匙|
杉林新月（环林东路799弄）,2室1厅,76.94平,低区/12层,朝南北,400,单价51988元/平,|距离11号线三林东站833米|满五|有钥匙|
浦东南路3649弄,1室0厅,34.54平,中区/6层,朝南,210,单价60799元/平,|距离6号线高科西路站544米|满五|有钥匙|
西镇小区（浦东）,2室1厅,57.99平,高区/6层,朝南北,380,单价65528元/平,|距离6号线北洋泾路站391米|满五|有钥匙|
正旺苑,2室2厅,79.68平,高区/6层,朝南,480,单价60240元/平,|满五|有钥匙|
德州四村,2室1厅,52.3平,高区/6层,未知,325,单价62141元/平,|距离7号线长清路站536米|满五|有钥匙|
桃园公寓（川沙）,2室2厅,101.39平,低区/6层,未知,420,单价41424元/平,|距离2号线川沙站426米|满五|有钥匙|
同方锦城,3室2厅,132.0平,中区/11层,朝南北,860,单价65151元/平,|距离6号线博兴路站402米|满五|有钥匙|
张杨路370弄,1室0厅,30.48平,低区/6层,朝南,260,单价85301元/平,|距离9号线商城路站521米|满五|有钥匙|
惠丰园小区,3室2厅,104.0平,中区/6层,未知,350,单价33653元/平,|距离16号线惠南站297米|满五|有钥匙|
上南七村,1室1厅,37.17平,高区/6层,朝南,230,单价61877元/平,|距离6号线东明路站755米|满五|有钥匙|
临沂一村,1室1厅,38.78平,高区/6层,朝南,225,单价58019元/平,|距离6号线临沂新村站513米|满五|有钥匙|
昌五小区,1室1厅,42.22平,高区/6层,朝南,248,单价58739元/平,|距离6号线东明路站866米|满五|有钥匙|
新世纪花苑（二期）（浦东）,1室1厅,48.12平,低区/7层,朝南,285,单价59226元/平,|距离7号线长清路站281米|满五|有钥匙|
上南花城,3室1厅,103.06平,高区/6层,朝南北,850,单价82476元/平,|距离8号线耀华路站496米|满五|有钥匙|
万馨佳园,3室2厅,119.36平,高区/6层,朝南,580,单价48592元/平,|距离2号线华夏东路站881米|满五|有钥匙|
妙境公寓,3室1厅,106.06平,中区/5层,未知,408,单价38468元/平,|距离2号线川沙站700米|满五|有钥匙|
恒大小区,1室1厅,45.5平,低区/6层,朝南,270,单价59340元/平,|距离6号线东明路站296米|满五|有钥匙|
潼港八村,2室1厅,70.86平,高区/6层,朝南,305,单价43042元/平,|距离6号线港城路站578米|满五|有钥匙|
双桥小区,1室1厅,40.77平,高区/6层,朝南,365,单价89526元/平,|距离6号线东靖路站837米|满五|有钥匙|
证大家园（公寓）,2室2厅,114.35平,中区/11层,朝南,850,单价74333元/平,|距离12号线杨高北路站630米|满五|有钥匙|
环球翡翠湾花园（别墅）,4室2厅,189.38平,地上3层,(进门)南北,1500,单价79205元/平,|距离11号线浦三路站533米|满五|有钥匙|
明丰花园,4室2厅,104.0平,高区/12层,未知,1000,单价96153元/平,|距离11号线浦三路站804米|满五|有钥匙|
金杨六街坊,1室1厅,41.05平,中区/6层,朝南,315,单价76735元/平,|距离6号线云山路站761米|满五|有钥匙|
云台二小区,2室1厅,62.25平,高区/6层,朝南北,368,单价59116元/平,|距离6号线东明路站494米|满五|有钥匙|
凌兆新村（上浦路276弄）,2室1厅,72.12平,高区/6层,朝南北,405,单价56156元/平,|距离6号线灵岩南路站338米|满五|有钥匙|
上钢十村,2室0厅,53.85平,高区/6层,朝南,295,单价54781元/平,|距离7号线长清路站408米|满五|有钥匙|
丽江锦庭,1室1厅,72.48平,中区/21层,朝南,350,单价48289元/平,|距离12号线东陆路站367米|满五|有钥匙|
香山新村东北街坊,2室1厅,59.7平,高区/6层,朝南,360,单价60301元/平,|距离6号线德平路站754米|满五|有钥匙|
齐二小区,1室1厅,40.89平,高区/6层,朝南,255,单价62362元/平,|距离7号线高科西路站329米|满五|有钥匙|
浦发绿城,2室1厅,79.86平,低区/6层,朝南北,430,单价53844元/平,|距离11号线浦三路站319米|满五|有钥匙|
华夏二路201弄,4室1厅,98.06平,低区/6层,未知,405,单价41301元/平,|距离2号线华夏东路站391米|满五|有钥匙|
梅园四街坊,2室1厅,91.26平,中区/24层,未知,825,单价90401元/平,|距离2号线世纪大道站384米|满五|有钥匙|
妙境路338弄,2室2厅,87.93平,高区/6层,朝南北,335,单价38098元/平,|距离2号线华夏东路站842米|满五|有钥匙|
西镇小区（浦东）,2室1厅,57.99平,低区/6层,朝南北,400,单价68977元/平,|距离6号线北洋泾路站391米|满五|有钥匙|
凌兆新村,2室1厅,79.89平,高区/6层,朝南,420,单价52572元/平,|距离6号线灵岩南路站410米|满五|有钥匙|
德州大楼,2室1厅,70.34平,低区/25层,朝南,405,单价57577元/平,|距离7号线长清路站912米|满五|有钥匙|
上南八村,2室1厅,51.66平,低区/6层,朝南北,350,单价67750元/平,|距离6号线东明路站593米|满五|有钥匙|
意凯家苑,2室1厅,67.65平,中区/6层,朝南北,360,单价53215元/平,|距离11号线三林站662米|满五|有钥匙|
大同路139号,1室1厅,57.45平,中区/6层,朝南,220,单价38294元/平,|距离6号线外高桥保税区北站757米|满五|有钥匙|
新世纪花苑（一期）（浦东）,1室1厅,50.85平,中区/7层,未知,310,单价60963元/平,|距离7号线长清路站236米|满五|有钥匙|
恒大华城长清苑,2室2厅,93.23平,中区/6层,朝南北,610,单价65429元/平,|距离8号线杨思站520米|满五|有钥匙|
东陆新村九街坊,2室1厅,68.5平,高区/6层,朝南北,350,单价51094元/平,|距离12号线杨高北路站490米|满五|有钥匙|
品臻国际公寓,1室1厅,55.18平,中区/19层,朝南,232,单价42044元/平,|距离6号线外高桥保税区北站365米|满五|有钥匙|
